partida_id;rodata;clube;atleta;minuto;tipo_de_gol
5606;24;Atletico-MG;Robinho;28;Gol Normal
5606;24;Fluminense;Marquinho;73;Gol Normal
5606;24;Atletico-MG;Rómulo Otero;88;Gol Normal
5607;25;Santos;José Carlos Cracco Neto;4;Gol Normal
5608;25;Figueirense;Dodô;38;Penalty
5608;25;Figueirense;Lins Lima de Brito;15;Gol Normal
5608;25;America-MG;Jonas Jessué da Silva Júnior;44;Gol Normal
5608;25;America-MG;Osman;80;Gol Normal
5610;25;Santa Cruz;Bruno Eduardo Moraes;90+1;Gol Normal
5609;25;Ponte Preta;Fábio Ferreira;53;Gol Normal
5609;25;Ponte Preta;Roger Rodrigues da Silva;76;Gol Normal
5609;25;Ponte Preta;William Pottker;90+5;Penalty
5611;25;Coritiba;Leandro;28;Penalty
5611;25;Corinthians;Jonathan Marlone;15;Gol Normal
5612;25;Palmeiras;Gabriel Jesus;82;Gol Normal
5612;25;Flamengo;Alan Patrick;62;Gol Normal
5614;25;Chapecoense;Dener Assunção Braz;54;Gol Normal
5614;25;Chapecoense;Lourency do Nascimento Rodrigues;89;Gol Normal
5614;25;Fluminense;Cícero Santos;4;Gol Normal
5613;25;Atletico-MG;Júnior Urso;59;Gol Normal
5616;25;Vitoria;Antônio Eduardo Pereira dos Santos;47;Gol Normal
5615;25;Sao Paulo;Wesley Lopes Beltrame;43;Gol Normal
5617;26;Palmeiras;Moisés Lima Magalhães;5;Gol Normal
5617;26;Palmeiras;Yerry Mina;76;Gol Normal
5618;26;Flamengo;Willian Arão;37;Gol Normal
5618;26;Flamengo;Diego Ribas;71;Penalty
5619;26;Atletico-MG;Clayton da Silveira da Silva;31;Gol Normal
5619;26;Cruzeiro;Róbson Michael Signorini;76;Gol Normal
5621;26;Fluminense;Gustavo Scarpa;40;Gol Normal
5623;26;Athletico-PR;Pablo Felipe Teixeira;80;Gol Normal
5620;26;Coritiba;Willian José de Souza;31;Gol Normal
5622;26;Chapecoense;Tiaguinho;43;Gol Normal
5622;26;Ponte Preta;Fábio Ferreira;33;Gol Normal
5622;26;Ponte Preta;Roger Rodrigues da Silva;56;Gol Normal
5622;26;Chapecoense;Tiaguinho;12;Gol Normal
5624;26;Santos;Jonathan Copete;5;Gol Normal
5624;26;Santa Cruz;Keno;90+11;Gol Normal
5624;26;Santos;Jean Mota Oliveira de Souza;88;Gol Normal
5624;26;Santos;Vitor Bueno;90+13;Gol Normal
5624;26;Santa Cruz;Keno;56;Gol Normal
5625;26;Botafogo-RJ;Rodrigo Pimpão;45;Gol Normal
5626;26;America-MG;Michael Vinicius Silva de Morais;90;Gol Normal
5627;27;Palmeiras;Yerry Mina;57;Gol Normal
5627;27;Coritiba;Iago Dias;76;Gol Normal
5627;27;Palmeiras;Leandro;51;Gol Normal
5628;27;Sport;José Rogério de Oliveira Melo;11;Gol Normal
5629;27;America-MG;Jonas Jessué da Silva Júnior;65;Gol Normal
5630;27;Athletico-PR;Thiago Heleno;78;Gol Normal
5630;27;Athletico-PR;Thiago Heleno;45+2;Penalty
5630;27;Athletico-PR;Leonardo Moreira Morais;67;Gol Normal
5631;27;Santa Cruz;Keno;66;Gol Normal
5631;27;Figueirense;Danny Morais;60;Gol Contra
5631;27;Figueirense;Ayrton Ganino;1;Gol Normal
5631;27;Figueirense;Lins Lima de Brito;38;Gol Normal
5632;27;Vitoria;Mário Sérgio Santos Costa;52;Gol Normal
5632;27;Vitoria;Lyanco;72;Gol Contra
5633;27;Fluminense;Cícero Santos;90+4;Gol Normal
5635;27;Gremio;Pedro Rocha Neves;10;Gol Normal
5634;27;Flamengo;Federico Mancuello;89;Gol Normal
5634;27;Cruzeiro;Rafael da Silva Francisco;74;Gol Normal
5634;27;Flamengo;Paolo Guerrero;84;Gol Normal
5636;27;Atletico-MG;Clayton da Silveira da Silva;29;Gol Normal
5636;27;Atletico-MG;Lucas Pratto;81;Gol Normal
5636;27;Internacional;Gustavo Ferrareis;31;Gol Normal
5636;27;Atletico-MG;Fred;15;Gol Normal
5637;28;Fluminense;Richarlison;66;Gol Normal
5637;28;Fluminense;Gustavo Scarpa;87;Gol Normal
5637;28;Sport;Gum;11;Gol Contra
5637;28;Fluminense;Marcos Júnior;54;Gol Normal
5639;28;Vitoria;Zé Love;26;Gol Normal
5639;28;Vitoria;Marcelo Machado dos Santos;16;Gol Normal
5639;28;Chapecoense;Tiaguinho;55;Gol Normal
5639;28;Vitoria;Kieza;40;Gol Normal
5639;28;Vitoria;Zé Love;9;Gol Normal
5640;28;Santos;Ricardo Oliveira;31;Penalty
5640;28;Santos;Paulinho;83;Gol Normal
5641;28;Botafogo-RJ;Neilton Mestzk;24;Gol Normal
5641;28;Botafogo-RJ;Diogo Barbosa;38;Gol Normal
5642;28;Atletico-MG;Clayton da Silveira da Silva;38;Gol Normal
5642;28;Ponte Preta;Roger Rodrigues da Silva;79;Gol Normal
5642;28;Atletico-MG;Júnior Urso;16;Gol Normal
5643;28;Cruzeiro;Henrique Pacheco Lima;72;Gol Normal
5644;28;Internacional;Victor Vinícius Coelho Santos;5;Gol Normal
5645;28;Palmeiras;Zé Roberto;33;Gol Normal
5645;28;Palmeiras;Leandro;66;Gol Normal
5645;28;Palmeiras;Róger Guedes;80;Gol Normal
5645;28;Santa Cruz;Grafite;70;Penalty
5645;28;Santa Cruz;Arthur Caike do Nascimento Cruz;56;Gol Normal
5646;28;Coritiba;Juan Maldonado Jaimez Júnior;49;Gol Normal
5646;28;Coritiba;Juan Maldonado Jaimez Júnior;73;Gol Normal
5646;28;Coritiba;Colin Kâz?m-Richards;13;Gol Normal
5648;29;Gremio;Jailson Marques Siqueira;53;Gol Normal
5647;29;Chapecoense;Filipe Machado;19;Gol Normal
5647;29;Athletico-PR;Pablo Felipe Teixeira;84;Gol Normal
5647;29;Athletico-PR;Matheus Rossetto;88;Gol Normal
5647;29;Athletico-PR;Hernani Azevedo Junior;42;Penalty
5650;29;Fluminense;Wellington do Nascimento Silva;64;Gol Normal
5650;29;Santos;Jonathan Copete;48;Gol Normal
5650;29;Santos;Ricardo Oliveira;80;Gol Normal
5651;29;Sport;Diego Souza;43;Gol Normal
5651;29;Sao Paulo;Thiago Henrique Mendes Ribeiro;25;Gol Normal
5652;29;Internacional;Victor Vinícius Coelho Santos;87;Penalty
5653;29;Cruzeiro;Róbson Michael Signorini;81;Gol Normal
5653;29;Cruzeiro;Ramón Ábila;12;Gol Normal
5654;29;Flamengo;Felipe Vizeu;6;Gol Normal
5654;29;Flamengo;Willian Arão;57;Gol Normal
5654;29;Flamengo;Marcelo Cirino da Silva;87;Gol Normal
5655;29;Palmeiras;Danilo Neves;3;Gol Normal
5655;29;Palmeiras;Alecsandro;88;Gol Normal
5656;29;Botafogo-RJ;Bruno César Pereira da Silva;90+2;Gol Normal
5657;30;Chapecoense;Ananias Elói Castro Monteiro;57;Gol Normal
5657;30;Chapecoense;Everton Kempes dos Santos Gonçalves;90;Gol Normal
5657;30;Chapecoense;Thiego;44;Gol Normal
5659;30;Corinthians;Guilherme Milhomem Gusmão;38;Gol Normal
5659;30;Corinthians;Guilherme Milhomem Gusmão;55;Gol Normal
5659;30;Santa Cruz;Grafite;30;Gol Normal
5659;30;Corinthians;Jonathan Marlone;48;Gol Normal
5659;30;Santa Cruz;Keno;81;Gol Normal
5659;30;Corinthians;Lucca Borges de Brito;90+2;Gol Normal
5660;30;Botafogo-RJ;Luiz Ricardo Alves;85;Penalty
5662;30;Ponte Preta;Rhayner;24;Gol Normal
5662;30;Ponte Preta;Wendel Geraldo Maurício e Silva;37;Gol Normal
5663;30;Atletico-MG;Lucas Pratto;85;Gol Normal
5663;30;Atletico-MG;Fred;36;Gol Normal
5663;30;Atletico-MG;Carlos César Neves;65;Gol Normal
5666;30;Gremio;Pedro Rocha Neves;45+2;Gol Normal
5664;30;Fluminense;Marcos Júnior;47;Gol Normal
5664;30;Flamengo;Luiz Fernando Pereira da Silva;54;Gol Normal
5664;30;Flamengo;William Matheus;12;Gol Contra
5665;30;Santos;Jonathan Copete;46;Gol Normal
5667;31;Atletico-MG;Fred;51;Gol Normal
5667;31;Botafogo-RJ;Bruno César Pereira da Silva;5;Gol Normal
5667;31;Atletico-MG;Leonardo Silva;70;Gol Normal
5667;31;Botafogo-RJ;Rodrigo Pimpão;35;Gol Normal
5667;31;Botafogo-RJ;Dudu Cearense;90+1;Gol Normal
5669;31;Athletico-PR;Matheus Rossetto;20;Gol Normal
5669;31;Athletico-PR;Pablo Felipe Teixeira;68;Gol Normal
5670;31;Internacional;Eduardo Sasha;66;Gol Normal
5670;31;Internacional;Victor Vinícius Coelho Santos;81;Gol Normal
5670;31;Flamengo;Réver;57;Gol Normal
5671;31;Palmeiras;Jean Raphael Vanderlei Moreira;84;Gol Normal
5671;31;Palmeiras;Jean Raphael Vanderlei Moreira;57;Penalty
5671;31;Figueirense;Rafael Silva dos Santos;86;Gol Normal
5672;31;Corinthians;Ángel Romero;17;Gol Normal
5672;31;Corinthians;Rodrigo Eduardo Costa Marinho;39;Gol Normal
5673;31;Ponte Preta;Maycon de Andrade Barberan;70;Gol Normal
5673;31;Ponte Preta;William Pottker;74;Gol Normal
5673;31;Ponte Preta;Roger Rodrigues da Silva;51;Gol Normal
5675;31;Sport;Diego Souza;6;Gol Normal
5674;31;Santos;Fabián Noguera;21;Gol Normal
5674;31;Gremio;Everton Sousa Soares;10;Gol Normal
5676;31;Sao Paulo;Thiago Henrique Mendes Ribeiro;72;Gol Normal
5676;31;Sao Paulo;Rodrigo Caio;81;Gol Normal
5676;31;Fluminense;Wellington Alves da Silva;31;Penalty
5677;32;Botafogo-RJ;Rodrigo Pimpão;87;Gol Normal
5678;32;Sao Paulo;David Neres Campos;82;Gol Normal
5678;32;Sao Paulo;Christian Cueva;11;Penalty
5679;32;Corinthians;Rodrigo Eduardo Costa Marinho;45+1;Gol Normal
5679;32;Flamengo;Paolo Guerrero;15;Gol Normal
5679;32;Flamengo;Paolo Guerrero;59;Gol Normal
5679;32;Corinthians;Guilherme Milhomem Gusmão;6;Gol Normal
5680;32;Cruzeiro;Ariel Cabral;40;Gol Normal
5681;32;Sport;José Rogério de Oliveira Melo;32;Gol Normal
5681;32;Palmeiras;Eduardo Pereira Rodrigues;21;Gol Normal
5681;32;Palmeiras;Danilo Neves;45+1;Gol Normal
5683;32;Coritiba;Leandro;64;Gol Normal
5683;32;Fluminense;Gum;15;Gol Normal
5684;32;Atletico-MG;Júnior Urso;88;Gol Normal
5684;32;Atletico-MG;Fred;90;Gol Normal
5684;32;Atletico-MG;Rómulo Otero;16;Gol Normal
5685;32;Santos;Lucas Rafael Araújo Lima;4;Gol Normal
5686;32;America-MG;Éder Lima dos Santos;85;Gol Normal
5687;33;Sport;José Rogério de Oliveira Melo;54;Gol Normal
5688;33;Fluminense;Cícero Santos;45+3;Gol Normal
5688;33;Fluminense;Richarlison;37;Penalty
5688;33;Vitoria;Marcelo Machado dos Santos;31;Gol Normal
5688;33;Vitoria;Mário Sérgio Santos Costa;88;Gol Normal
5689;33;Atletico-MG;Lucas Pratto;87;Gol Normal
5689;33;Flamengo;Diego Ribas;33;Gol Normal
5689;33;Flamengo;Paolo Guerrero;90;Gol Normal
5689;33;Atletico-MG;Robinho;82;Penalty
5691;33;Chapecoense;Bruno Rangel;84;Penalty
5691;33;Corinthians;Giovanni Augusto;74;Penalty
5690;33;Athletico-PR;Manoel Messias Silva Carvalho;14;Gol Contra
5693;33;Santa Cruz;Léo Moura;32;Gol Normal
5693;33;Internacional;Victor Vinícius Coelho Santos;7;Gol Normal
5695;33;Santos;Jonathan Copete;67;Gol Normal
5696;33;America-MG;Michael Vinicius Silva de Morais;27;Gol Normal
5698;34;Sao Paulo;Andrés Chávez;67;Gol Normal
5698;34;Sao Paulo;Luiz Araújo;90+3;Gol Normal
5698;34;Sao Paulo;Christian Cueva;14;Penalty
5698;34;Sao Paulo;David Neres Campos;61;Gol Normal
5699;34;Santos;Ricardo Oliveira;67;Gol Normal
5699;34;Ponte Preta;William Pottker;22;Penalty
5699;34;Santos;Jonathan Copete;89;Gol Normal
5700;34;Santa Cruz;Léo Moura;33;Gol Normal
5702;34;Palmeiras;Cleiton Xavier;17;Gol Normal
5703;34;Vitoria;Mário Sérgio Santos Costa;82;Gol Normal
5703;34;Vitoria;David Corrêa da Fonseca;69;Gol Normal
5703;34;Athletico-PR;Pablo Felipe Teixeira;30;Gol Normal
5703;34;Vitoria;Mário Sérgio Santos Costa;5;Gol Normal
5703;34;Athletico-PR;Pablo Felipe Teixeira;43;Gol Normal
5701;34;Cruzeiro;Alisson Euler de Freitas Castro;51;Gol Normal
5701;34;Cruzeiro;Rafael Sóbis;26;Gol Normal
5701;34;Fluminense;Richarlison;9;Gol Normal
5701;34;Fluminense;Ramón Ábila;90+3;Gol Contra
5701;34;Cruzeiro;Willian Gomes de Siqueira;45;Gol Normal
5701;34;Cruzeiro;Giorgian De Arrascaeta;46;Gol Normal
5704;34;Coritiba;Raphael Cavalcante Veiga;53;Gol Normal
5704;34;Coritiba;Kléber;90+3;Penalty
5705;34;Chapecoense;Everton Kempes dos Santos Gonçalves;76;Gol Normal
5706;34;Sport;José Rogério de Oliveira Melo;47;Gol Normal
5706;34;Sport;Diego Souza;45;Gol Normal
5706;34;Sport;Diego Souza;90;Gol Normal
5707;35;Athletico-PR;Hernani Azevedo Junior;62;Penalty
5707;35;Fluminense;Cícero Santos;29;Gol Normal
5708;35;Chapecoense;Everton Kempes dos Santos Gonçalves;33;Gol Normal
5708;35;Chapecoense;Sérgio Manoel Barbosa Santos;65;Gol Normal
5709;35;Coritiba;Leandro;75;Gol Normal
5710;35;Cruzeiro;Henrique Pacheco Lima;43;Gol Normal
5711;35;Flamengo;Éverton Cardoso da Silva;33;Gol Normal
5712;35;Corinthians;Guilherme Camacho;44;Gol Normal
5712;35;Figueirense;Rafael Moura;90+3;Gol Normal
5713;35;Santos;Jonathan Copete;35;Gol Normal
5713;35;Santos;Ricardo Oliveira;68;Penalty
5713;35;Santos;Jonathan Copete;84;Gol Normal
5713;35;Vitoria;Mário Sérgio Santos Costa;62;Penalty
5713;35;Vitoria;Serginho;90+3;Gol Normal
5714;35;Sao Paulo;Andrés Chávez;12;Gol Normal
5714;35;Gremio;Ramiro Moschen Benetti;66;Gol Normal
5715;35;Internacional;Valdívia;13;Gol Normal
5715;35;Ponte Preta;Antonio Carlos Capocasali;57;Gol Normal
5716;35;Atletico-MG;Lucas Pratto;59;Gol Normal
5716;35;Palmeiras;Gabriel Jesus;27;Gol Normal
5717;36;Vitoria;Kieza;57;Gol Normal
5717;36;Vitoria;Mário Sérgio Santos Costa;61;Gol Normal
5717;36;Vitoria;Willian Farias;23;Gol Normal
5717;36;Vitoria;Zé Love;46;Gol Normal
5718;36;Santos;Ricardo Oliveira;48;Gol Normal
5718;36;Cruzeiro;Giorgian De Arrascaeta;22;Gol Normal
5718;36;Cruzeiro;Manoel Messias Silva Carvalho;89;Gol Normal
5718;36;Santos;Ricardo Oliveira;62;Penalty
5719;36;Palmeiras;Eduardo Pereira Rodrigues;63;Gol Normal
5721;36;Gremio;Negueba;25;Gol Normal
5721;36;Gremio;Miller Bolaños;65;Gol Normal
5721;36;Gremio;Fred;11;Gol Normal
5722;36;Ponte Preta;Wendel Geraldo Maurício e Silva;42;Gol Normal
5720;36;Athletico-PR;Thiago Heleno;35;Penalty
5720;36;Athletico-PR;André Lima;22;Gol Normal
5723;36;Flamengo;Diego Ribas;29;Gol Normal
5723;36;Coritiba;Willian José de Souza;43;Gol Normal
5723;36;Coritiba;Kléber;88;Gol Normal
5723;36;Flamengo;Gabriel Santana;2;Gol Normal
5724;36;Chapecoense;Tiaguinho;45+1;Gol Normal
5724;36;Chapecoense;Dener Assunção Braz;39;Gol Normal
5725;36;Atletico-MG;Clayton da Silveira da Silva;55;Gol Normal
5725;36;Santa Cruz;Keno;31;Gol Normal
5725;36;Atletico-MG;Hyuri;80;Gol Normal
5725;36;Santa Cruz;Grafite;14;Penalty
5725;36;Santa Cruz;Cícero Vítor dos Santos Júnior;59;Gol Normal
5725;36;Atletico-MG;Fred;6;Gol Normal
5726;36;Corinthians;Jonathan Marlone;56;Penalty
5728;37;Botafogo-RJ;Luiz Ricardo Alves;17;Gol Normal
5728;37;Ponte Preta;William Pottker;66;Gol Normal
5727;37;Sport;Rodney Wallace;12;Gol Normal
5727;37;Sport;Ronaldo Alves;80;Gol Normal
5727;37;America-MG;Danilo Barcelos;53;Gol Normal
5727;37;America-MG;Michael Vinicius Silva de Morais;64;Gol Normal
5733;37;Internacional;Valdívia;75;Gol Normal
5730;37;Atletico-MG;Hyuri;23;Gol Normal
5730;37;Sao Paulo;Maicon Pereira Roque;25;Gol Normal
5730;37;Sao Paulo;Gilberto Oliveira Souza Junior;90+1;Gol Normal
5732;37;Flamengo;Paolo Guerrero;5;Gol Normal
5732;37;Flamengo;Diego Ribas;87;Gol Normal
5731;37;Palmeiras;Fabiano;26;Gol Normal
5735;37;Santa Cruz;Grafite;49;Gol Normal
5735;37;Santa Cruz;Arthur Caike do Nascimento Cruz;90;Gol Normal
5735;37;Santa Cruz;Grafite;88;Gol Normal
5735;37;Gremio;Miller Bolaños;53;Gol Normal
5735;37;Santa Cruz;Léo Moura;61;Gol Normal
5735;37;Santa Cruz;Roberto Heuchayer;86;Gol Normal
5734;37;Figueirense;Marcos Roberto da Silva Barbosa;18;Gol Normal
5736;37;Vitoria;Mário Sérgio Santos Costa;11;Gol Normal
5741;38;Cruzeiro;Giorgian De Arrascaeta;24;Gol Normal
5741;38;Corinthians;Jonathan Marlone;55;Gol Normal
5741;38;Cruzeiro;Ezequiel;57;Gol Normal
5741;38;Cruzeiro;Róbson Michael Signorini;59;Gol Normal
5741;38;Corinthians;Guilherme Milhomem Gusmão;8;Gol Normal
5738;38;Fluminense;Douglas Augusto Soares Gomes;72;Gol Normal
5738;38;Internacional;Gustavo Ferrareis;88;Gol Normal
5739;38;Botafogo-RJ;Bruno César Pereira da Silva;17;Gol Normal
5740;38;Sao Paulo;Gilberto Oliveira Souza Junior;30;Gol Normal
5740;38;Sao Paulo;Andrés Chávez;58;Gol Normal
5740;38;Sao Paulo;Andrés Chávez;73;Gol Normal
5740;38;Sao Paulo;David Neres Campos;1;Gol Normal
